"timestamp","source","message","level"
"2025-04-22T16:38:01.000Z","TK_AF-OLT_SR03","TK_AF-OLT_SR03 auditd[0]: ONU Deregister           PON 0/5 ONU 14 llid 28 0C:B9:12:08:39:60 MPCP ONU initiates DEREG..","3"
"2025-04-22T16:38:01.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:01.000Z","TK_AF-OLT_SR03","TK_AF-OLT_SR03 auditd[0]: ONU Register             PON 0/5 ONU 14 llid 28 0C:B9:12:08:39:60..","3"
"2025-04-22T16:38:01.000Z","TK_AZ_OLT-VE16","TK_AZ_OLT-VE16 auditd[0]: OLT FAN                  Open!.","3"
"2025-04-22T16:38:01.738Z","10.252.1.3","dns,error cache full, not storing","-1"
"2025-04-22T16:38:01.777Z","10.252.1.3","dns,error cache full, not storing [ignoring repeated messages]","-1"
"2025-04-22T16:38:02.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:02.484Z","10.252.1.24","dhcp,info dhcp-Users deassigned 10.5.53.160 from B0:BE:76:70:A0:63","-1"
"2025-04-22T16:38:03.000Z","TK_AF-OLT_SR03","TK_AF-OLT_SR03 auditd[0]: ONU Register             PON 0/5 ONU 14 llid 28 0C:B9:12:08:39:60..","3"
"2025-04-22T16:38:03.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:03.396Z","10.252.1.24","dhcp,info dhcp-Users assigned 10.5.53.160 to B0:BE:76:70:A0:63","-1"
"2025-04-22T16:38:04.000Z","TK_AF-OLT_SR03","TK_AF-OLT_SR03 auditd[0]: ONU Register             PON 0/5 ONU 14 llid 28 0C:B9:12:08:39:60..","3"
"2025-04-22T16:38:04.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:04.000Z","TK_AF-OLT_SR03","TK_AF-OLT_SR03 auditd[0]: ONU Deregister           PON 0/5 ONU 14 llid 28 0C:B9:12:08:39:60 MPCP ONU initiates DEREG..","3"
"2025-04-22T16:38:05.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:05.030Z","10.252.1.24","script,info ONU LineID: 70:b6:4f:61:1c:c0 with User Device MAC: B0:BE:76:70:A0:63 connected.","-1"
"2025-04-22T16:38:05.116Z","10.220.6.1","hotspot,info,debug CC:D8:43:CB:E0:55 (10.5.54.65): trying to log in by mac","-1"
"2025-04-22T16:38:05.126Z","10.220.6.1","hotspot,account,info,debug CC:D8:43:CB:E0:55 (10.5.54.65): logged in","-1"
"2025-04-22T16:38:05.192Z","10.220.6.1","fetch,info Download from 10.181.4.6 FINISHED","-1"
"2025-04-22T16:38:05.852Z","10.252.1.24","script,info ONU LineID: 70:b6:4f:61:1c:c0 with User Device MAC: B0:BE:76:70:A0:63 connected.","-1"
"2025-04-22T16:38:06.000Z","TK_AF-OLT_SR03","TK_AF-OLT_SR03 auditd[0]: ONU Deregister           PON 0/5 ONU 14 llid 28 0C:B9:12:08:39:60 MPCP TIMEOUT..","3"
"2025-04-22T16:38:06.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:06.155Z","10.252.1.3","hotspot,info,debug 24:2F:D0:19:43:A3 (89.205.105.156): trying to log in by mac","-1"
"2025-04-22T16:38:06.159Z","10.252.1.3","hotspot,account,info,debug 24:2F:D0:19:43:A3 (89.205.105.156): logged in","-1"
"2025-04-22T16:38:06.245Z","10.252.1.3","fetch,info Download from 10.181.4.6 FINISHED","-1"
"2025-04-22T16:38:07.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:07.000Z","TK_AZ_OLT-VE08","TK_AZ_OLT-VE08 auditd[0]: ONU Register             PON 0/6 ONU 68 llid 44 4C:D7:C8:2B:29:C6..","3"
"2025-04-22T16:38:07.000Z","TK_AZ_OLT-VE08","TK_AZ_OLT-VE08 auditd[0]: ONU Link LOST            PON 0/6 ONU 68 4C:D7:C8:2B:29:C6..","3"
"2025-04-22T16:38:07.000Z","TK_AZ_OLT-VE08","TK_AZ_OLT-VE08 auditd[0]: ONU Deregister           PON 0/6 ONU 68 llid 44 4C:D7:C8:2B:29:C6 MPCP OLT initiates DEREG..","3"
"2025-04-22T16:38:08.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:08.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:08.000Z","TK_AZ_OLT-VE08","TK_AZ_OLT-VE08 auditd[0]: ONU AUTH Success         PON 0/6 ONU 68 4C:D7:C8:2B:29:C6..","3"
"2025-04-22T16:38:08.000Z","TK_AZ_OLT-VE08","TK_AZ_OLT-VE08 auditd[0]: ONU Link Discover        PON 0/6 ONU 68 4C:D7:C8:2B:29:C6..","3"
"2025-04-22T16:38:09.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:09.187Z","10.220.50.234","l2tp,ppp,info To_Management: connecting...","-1"
"2025-04-22T16:38:09.187Z","10.220.50.234","l2tp,ppp,info To_Management: initializing...","-1"
"2025-04-22T16:38:09.189Z","10.181.4.1","l2tp,info first L2TP UDP packet received from 92.55.120.77","-1"
"2025-04-22T16:38:09.191Z","10.252.1.24","script,info Found existing ACTIVE user for LineID: 70:b6:4f:61:1c:c0, MAC: B0:BE:76:70:A0:63, checking user","-1"
"2025-04-22T16:38:09.260Z","10.181.4.1","l2tp,ppp,error <92.55.120.77>: user TK_AZ_Ohrid_NC is already active","-1"
"2025-04-22T16:38:09.268Z","10.220.50.234","l2tp,ppp,info To_Management: disconnected","-1"
"2025-04-22T16:38:09.268Z","10.220.50.234","l2tp,ppp,info To_Management: terminating... - failed to authenticate ourselves to peer","-1"
"2025-04-22T16:38:09.704Z","10.252.1.12","interface,warning sfp-sfpplus2 fcs error on link","-1"
"2025-04-22T16:38:10.000Z","TK_AZ_OLT-VE02-Garaza","TK_AZ_OLT-VE02-Garaza auditd[0]: ONU Link LOST            PON 0/1 ONU 16 70:B6:4F:60:F4:48..","3"
"2025-04-22T16:38:10.000Z","TK_AZ_OLT-VE02-Garaza","TK_AZ_OLT-VE02-Garaza auditd[0]: ONU Deregister           PON 0/1 ONU 16 llid 2 70:B6:4F:60:F4:48 MPCP ONU initiates DEREG..","3"
"2025-04-22T16:38:10.000Z","TK_AF-OLT_SR01","TK_AF-OLT_SR01 auditd[0]: OLT FAN                  Close!.","3"
"2025-04-22T16:38:10.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:11.000Z","TK_AZ_OLT-VE02-Garaza","TK_AZ_OLT-VE02-Garaza auditd[0]: ONU Register             PON 0/1 ONU 16 llid 2 70:B6:4F:60:F4:48..","3"
"2025-04-22T16:38:11.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:11.737Z","10.252.1.3","dns,error cache full, not storing","-1"
"2025-04-22T16:38:11.738Z","10.252.1.3","dns,error cache full, not storing [ignoring repeated messages]","-1"
"2025-04-22T16:38:12.000Z","TK_GPoN-OH02","TK_GPoN-OH02 auditd[0]: DHCP Snooping Illegal Server PON 0/12 Find Illegal dhcp server(offer), src-mac E0:E8:E6:D1:88:A1.","3"
"2025-04-22T16:38:12.000Z","TK_GPoN-OH02","TK_GPoN-OH02 auditd[0]: DHCP Snooping Illegal Server PON 0/12 Find Illegal dhcp server(offer), src-mac E0:E8:E6:D1:88:A1.","3"
"2025-04-22T16:38:12.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:13.000Z","TK_AZ_OLT-VE02-Garaza","TK_AZ_OLT-VE02-Garaza auditd[0]: ONU AUTH Success         PON 0/1 ONU 16 70:B6:4F:60:F4:48..","3"
"2025-04-22T16:38:13.000Z","TK_AZ_OLT-VE02-Garaza","TK_AZ_OLT-VE02-Garaza auditd[0]: ONU Link Discover        PON 0/1 ONU 16 70:B6:4F:60:F4:48..","3"
"2025-04-22T16:38:13.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:13.864Z","10.252.1.37","hotspot,info,debug 0C:80:63:56:2D:7B (10.5.50.130): logged out: session timeout","-1"
"2025-04-22T16:38:14.000Z","TK_AZ_OLT-VE02-Garaza","TK_AZ_OLT-VE02-Garaza auditd[0]: ONU Finish               PON 0/1 ONU 16 70:B6:4F:60:F4:48..","3"
"2025-04-22T16:38:14.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:14.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:15.873Z","10.252.1.37","hotspot,info,debug 0C:80:63:56:2D:7B (10.5.50.130): trying to log in by mac","-1"
"2025-04-22T16:38:15.876Z","10.252.1.37","hotspot,account,info,debug 0C:80:63:56:2D:7B (10.5.50.130): logged in","-1"
"2025-04-22T16:38:16.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:16.000Z","TK_AF-OLT_OH_Voska-02","TK_AF-OLT_OH_Voska-02 auditd[0]: ONU Register             PON 0/4 ONU 10 llid 9 4C:EA:41:E3:98:50..","3"
"2025-04-22T16:38:17.000Z","TK_AZ_OLT-VE06-Garaza","TK_AZ_OLT-VE06-Garaza auditd[0]: OLT FAN                  Close!.","3"
"2025-04-22T16:38:17.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:18.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:18.000Z","TK_AZ_OLT-VE08","TK_AZ_OLT-VE08 auditd[0]: ONU Finish               PON 0/6 ONU 68 4C:D7:C8:2B:29:C6..","3"
"2025-04-22T16:38:18.000Z","TK_AF-OLT_OH_Voska-02","TK_AF-OLT_OH_Voska-02 auditd[0]: ONU AUTH Success         PON 0/4 ONU 10 4C:EA:41:E3:98:50..","3"
"2025-04-22T16:38:18.000Z","TK_AF-OLT_OH_Voska-02","TK_AF-OLT_OH_Voska-02 auditd[0]: ONU Link Discover        PON 0/4 ONU 10 4C:EA:41:E3:98:50..","3"
"2025-04-22T16:38:19.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:19.000Z","TK_AZ_OLT-KO-10","TK_AZ_OLT-KO-10 auditd[0]: ONU Deregister           PON 0/8 ONU 12 llid 4 80:07:1B:CB:40:40 MPCP ONU initiates DEREG..","3"
"2025-04-22T16:38:19.113Z","10.220.4.1","hotspot,info,debug 04:D9:F5:A7:D8:F8 (10.5.51.196): logged out: session timeout","-1"
"2025-04-22T16:38:19.223Z","10.220.4.1","fetch,info Download from 10.181.4.6 FINISHED","-1"
"2025-04-22T16:38:19.268Z","10.220.50.234","l2tp,ppp,info To_Management: initializing...","-1"
"2025-04-22T16:38:19.269Z","10.181.4.1","l2tp,info first L2TP UDP packet received from 92.55.120.77","-1"
"2025-04-22T16:38:19.269Z","10.220.50.234","l2tp,ppp,info To_Management: connecting...","-1"
"2025-04-22T16:38:19.337Z","10.181.4.1","l2tp,ppp,error <92.55.120.77>: user TK_AZ_Ohrid_NC is already active","-1"
"2025-04-22T16:38:19.345Z","10.220.50.234","l2tp,ppp,info To_Management: disconnected","-1"
"2025-04-22T16:38:19.345Z","10.220.50.234","l2tp,ppp,info To_Management: terminating... - failed to authenticate ourselves to peer","-1"
"2025-04-22T16:38:20.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:20.000Z","TK_AZ_OLT-VE14","TK_AZ_OLT-VE14 auditd[0]: ONU Deregister           PON 0/4 ONU 1 llid 57 0C:B9:12:06:8A:30 MPCP ONU initiates DEREG..","3"
"2025-04-22T16:38:20.000Z","TK_AZ_OLT-VE20-Garaza","TK_AZ_OLT-VE20-Garaza auditd[0]: OLT FAN                  Close!.","3"
"2025-04-22T16:38:20.000Z","TK_AF-OLT_OH_Voska-02","TK_AF-OLT_OH_Voska-02 auditd[0]: ONU Finish               PON 0/4 ONU 10 4C:EA:41:E3:98:50..","3"
"2025-04-22T16:38:21.000Z","TK_AF-OLT_SR01","TK_AF-OLT_SR01 auditd[0]: OLT FAN                  Open!.","3"
"2025-04-22T16:38:21.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:21.000Z","TK_AZ_OLT-VE14","TK_AZ_OLT-VE14 auditd[0]: ONU Register             PON 0/4 ONU 1 llid 57 0C:B9:12:06:8A:30..","3"
"2025-04-22T16:38:21.000Z","TK_AZ_OLT-VE14","TK_AZ_OLT-VE14 auditd[0]: ONU Link LOST            PON 0/4 ONU 1 0C:B9:12:06:8A:30..","3"
"2025-04-22T16:38:21.000Z","TK_AZ_OLT-KO-10","TK_AZ_OLT-KO-10 auditd[0]: ONU Register             PON 0/8 ONU 12 llid 4 80:07:1B:CB:40:40..","3"
"2025-04-22T16:38:21.349Z","10.220.4.1","hotspot,info,debug 04:D9:F5:A7:D8:F8 (10.5.51.196): trying to log in by mac","-1"
"2025-04-22T16:38:21.354Z","10.220.4.1","hotspot,account,info,debug 04:D9:F5:A7:D8:F8 (10.5.51.196): logged in","-1"
"2025-04-22T16:38:21.407Z","10.220.4.1","fetch,info Download from 10.181.4.6 FINISHED","-1"
"2025-04-22T16:38:21.794Z","10.252.1.3","dns,error cache full, not storing","-1"
"2025-04-22T16:38:21.821Z","10.252.1.3","dns,error cache full, not storing [ignoring repeated messages]","-1"
"2025-04-22T16:38:21.826Z","10.220.4.1","hotspot,info,debug E0:E8:E6:D1:81:B9 (10.5.50.133): logged out: session timeout","-1"
"2025-04-22T16:38:21.908Z","10.220.4.1","fetch,info Download from 10.181.4.6 FINISHED","-1"
"2025-04-22T16:38:22.000Z","TK_AZ_OLT-VE05-Garaza","TK_AZ_OLT-VE05-Garaza auditd[0]: OLT FAN                  Close!.","3"
"2025-04-22T16:38:22.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:22.000Z","TK_AZ_OLT-VE14","TK_AZ_OLT-VE14 auditd[0]: ONU Link Discover        PON 0/4 ONU 1 0C:B9:12:06:8A:30..","3"
"2025-04-22T16:38:22.000Z","TK_AZ_OLT-KO-10","TK_AZ_OLT-KO-10 auditd[0]: ONU AUTH Success         PON 0/8 ONU 12 80:07:1B:CB:40:40..","3"
"2025-04-22T16:38:22.282Z","10.220.16.1","dhcp,warning dhcp-Users offering lease 10.5.50.6 for D8:32:14:F5:67:B1 without success","-1"
"2025-04-22T16:38:22.526Z","10.252.1.45","script,info Total 53 MAC addresses","-1"
"2025-04-22T16:38:22.653Z","10.252.1.45","script,info Total 60 Users","-1"
"2025-04-22T16:38:22.653Z","10.252.1.45","script,info Total 0 duplicate connections removed","-1"
"2025-04-22T16:38:23.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:23.000Z","TK_AZ_OLT-VE14","TK_AZ_OLT-VE14 auditd[0]: ONU AUTH Success         PON 0/4 ONU 1 0C:B9:12:06:8A:30..","3"
"2025-04-22T16:38:23.163Z","10.252.1.24","dhcp,info dhcp-Users deassigned 10.5.55.125 from A4:A9:30:F5:56:40","-1"
"2025-04-22T16:38:23.194Z","10.252.1.24","dhcp,info dhcp-Users assigned 10.5.55.125 to A4:A9:30:F5:56:40","-1"
"2025-04-22T16:38:24.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:24.000Z","TK_AZ_OLT-VE14","TK_AZ_OLT-VE14 auditd[0]: ONU Finish               PON 0/4 ONU 1 0C:B9:12:06:8A:30..","3"
"2025-04-22T16:38:24.000Z","TK_AZ_OLT-KO-10","TK_AZ_OLT-KO-10 auditd[0]: ONU Finish               PON 0/8 ONU 12 80:07:1B:CB:40:40..","3"
"2025-04-22T16:38:24.052Z","10.252.1.24","hotspot,info,debug 90:F6:52:B2:03:A1 (10.5.54.109): logged out: session timeout","-1"
"2025-04-22T16:38:24.512Z","10.252.1.3","hotspot,info,debug 80:07:1B:A7:BD:12 (10.5.51.246): logged out: session timeout","-1"
"2025-04-22T16:38:24.591Z","10.252.1.3","fetch,info Download from 10.181.4.6 FINISHED","-1"
"2025-04-22T16:38:25.000Z","TK_AZ-OLT_SR02","TK_AZ-OLT_SR02 auditd[0]: ONU Deregister           PON 0/2 ONU 15 llid 47 4C:D7:C8:2B:39:5A MPCP ONU initiates DEREG..","3"
"2025-04-22T16:38:25.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:25.736Z","10.252.1.22","dhcp,info dhcp-Users deassigned 10.5.50.252 from D4:6E:0E:C8:27:31","-1"
"2025-04-22T16:38:25.778Z","10.252.1.22","script,info ONU LineID: 0:a1:7:b6:2e:dc with User Device MAC: D4:6E:0E:C8:27:31 connected.","-1"
"2025-04-22T16:38:26.000Z","TK_GPoN-OH02","TK_GPoN-OH02 auditd[0]: DHCP Snooping Illegal Server PON 0/12 Find Illegal dhcp server(offer), src-mac E0:E8:E6:D1:88:A1.","3"
"2025-04-22T16:38:26.000Z","TK_GPoN-OH02","TK_GPoN-OH02 auditd[0]: DHCP Snooping Illegal Server PON 0/12 Find Illegal dhcp server(offer), src-mac E0:E8:E6:D1:88:A1.","3"
"2025-04-22T16:38:26.000Z","TK_AZ-OLT_SR02","TK_AZ-OLT_SR02 auditd[0]: ONU Link LOST            PON 0/2 ONU 15 4C:D7:C8:2B:39:5A..","3"
"2025-04-22T16:38:26.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:26.056Z","10.252.1.22","dhcp,info dhcp-Users assigned 10.5.50.252 to D4:6E:0E:C8:27:31","-1"
"2025-04-22T16:38:26.096Z","10.252.1.22","script,info ONU LineID: 0:a1:7:b6:2e:dc with User Device MAC: D4:6E:0E:C8:27:31 connected.","-1"
"2025-04-22T16:38:26.136Z","10.252.1.22","script,info Found existing ACTIVE user for LineID: 0:a1:7:b6:2e:dc, MAC: D4:6E:0E:C8:27:31, checking user","-1"
"2025-04-22T16:38:26.515Z","10.252.1.24","script,info ONU LineID: 0:a1:7:b9:9d:34 with User Device MAC: A4:A9:30:F5:56:40 connected.","-1"
"2025-04-22T16:38:26.518Z","10.252.1.24","script,info ONU LineID: 0:a1:7:b9:9d:34 with User Device MAC: A4:A9:30:F5:56:40 connected.","-1"
"2025-04-22T16:38:26.526Z","10.252.1.3","hotspot,info,debug 80:07:1B:A7:BD:12 (10.5.51.246): trying to log in by mac","-1"
"2025-04-22T16:38:26.529Z","10.252.1.3","hotspot,account,info,debug 80:07:1B:A7:BD:12 (10.5.51.246): logged in","-1"
"2025-04-22T16:38:26.583Z","10.252.1.3","fetch,info Download from 10.181.4.6 FINISHED","-1"
"2025-04-22T16:38:27.000Z","TK_AZ-OLT_SR02","TK_AZ-OLT_SR02 auditd[0]: ONU Register             PON 0/2 ONU 15 llid 47 4C:D7:C8:2B:39:5A..","3"
"2025-04-22T16:38:27.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:27.000Z","TK_AF-OLT_OH_Voska-02","TK_AF-OLT_OH_Voska-02 auditd[0]: ONU Link LOST            PON 0/4 ONU 10 4C:EA:41:E3:98:50..","3"
"2025-04-22T16:38:28.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:28.000Z","TK_AZ-OLT_PP17","TK_AZ-OLT_PP17 auditd[0]: ONU Register             PON 0/4 ONU 1 llid 0 70:B6:4F:60:EA:F0..","3"
"2025-04-22T16:38:28.000Z","TK_AZ-OLT_PP17","TK_AZ-OLT_PP17 auditd[0]: ONU Deregister           PON 0/4 ONU 1 llid 0 70:B6:4F:60:EA:F0 MPCP OLT initiates DEREG..","3"
"2025-04-22T16:38:29.000Z","TK_AZ-OLT_SR02","TK_AZ-OLT_SR02 auditd[0]: ONU AUTH Success         PON 0/2 ONU 15 4C:D7:C8:2B:39:5A..","3"
"2025-04-22T16:38:29.000Z","TK_AZ-OLT_SR02","TK_AZ-OLT_SR02 auditd[0]: ONU Link Discover        PON 0/2 ONU 15 4C:D7:C8:2B:39:5A..","3"
"2025-04-22T16:38:29.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:29.000Z","TK_AZ-OLT_PP08","TK_AZ-OLT_PP08 auditd[0]: ONU Register             PON 0/7 ONU 21 llid 49 00:6D:61:DB:C2:68..","3"
"2025-04-22T16:38:29.000Z","TK_AF-OLT_OH_Voska-02","TK_AF-OLT_OH_Voska-02 auditd[0]: ONU Link LOST            PON 0/4 ONU 10 4C:EA:41:E3:98:50..","3"
"2025-04-22T16:38:29.000Z","TK_AF-OLT_OH_Voska-02","TK_AF-OLT_OH_Voska-02 auditd[0]: ONU Deregister           PON 0/4 ONU 10 llid 9 4C:EA:41:E3:98:50 MPCP TIMEOUT..","3"
"2025-04-22T16:38:29.227Z","10.252.1.24","hotspot,info,debug 90:F6:52:B2:03:A1 (10.5.54.109): trying to log in by mac","-1"
"2025-04-22T16:38:29.250Z","10.252.1.24","hotspot,account,info,debug 90:F6:52:B2:03:A1 (10.5.54.109): logged in","-1"
"2025-04-22T16:38:29.355Z","10.220.50.234","l2tp,ppp,info To_Management: connecting...","-1"
"2025-04-22T16:38:29.355Z","10.220.50.234","l2tp,ppp,info To_Management: initializing...","-1"
"2025-04-22T16:38:29.357Z","10.181.4.1","l2tp,info first L2TP UDP packet received from 92.55.120.77","-1"
"2025-04-22T16:38:29.421Z","10.181.4.1","l2tp,ppp,error <92.55.120.77>: user TK_AZ_Ohrid_NC is already active","-1"
"2025-04-22T16:38:29.431Z","10.220.50.234","l2tp,ppp,info To_Management: disconnected","-1"
"2025-04-22T16:38:29.431Z","10.220.50.234","l2tp,ppp,info To_Management: terminating... - failed to authenticate ourselves to peer","-1"
"2025-04-22T16:38:29.680Z","10.252.1.24","script,info Found existing ACTIVE user for LineID: 0:a1:7:b9:9d:34, MAC: A4:A9:30:F5:56:40, checking user","-1"
"2025-04-22T16:38:30.000Z","TK_AZ-OLT_OH_NC-05","TK_AZ-OLT_OH_NC-05 auditd[0]: ONU Register             PON 0/3 ONU 4 llid 0 C8:50:E9:8B:48:B0..","3"
"2025-04-22T16:38:30.000Z","TK_AZ-OLT_OH_NC-05","TK_AZ-OLT_OH_NC-05 auditd[0]: ONU Link LOST            PON 0/3 ONU 4 C8:50:E9:8B:48:B0..","3"
"2025-04-22T16:38:30.000Z","TK_AZ-OLT_OH_NC-05","TK_AZ-OLT_OH_NC-05 auditd[0]: ONU Deregister           PON 0/3 ONU 4 llid 0 C8:50:E9:8B:48:B0 MPCP OLT initiates DEREG..","3"
"2025-04-22T16:38:30.000Z","TK_AZ-OLT_SR02","TK_AZ-OLT_SR02 auditd[0]: ONU Finish               PON 0/2 ONU 15 4C:D7:C8:2B:39:5A..","3"
"2025-04-22T16:38:30.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:30.000Z","TK_AZ-OLT_PP08","TK_AZ-OLT_PP08 auditd[0]: ONU Link Discover        PON 0/7 ONU 21 00:6D:61:DB:C2:68..","3"
"2025-04-22T16:38:30.000Z","TK_AZ-OLT_PP17","TK_AZ-OLT_PP17 auditd[0]: ONU AUTH Success         PON 0/4 ONU 1 70:B6:4F:60:EA:F0..","3"
"2025-04-22T16:38:31.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:38:31.000Z","TK_AZ-OLT_PP08","TK_AZ-OLT_PP08 auditd[0]: ONU AUTH Success         PON 0/7 ONU 21 00:6D:61:DB:C2:68..","3"
"2025-04-22T16:38:31.234Z","10.252.1.24","hotspot,info,debug 1C:3B:F3:C4:8A:D1 (10.5.50.212): logged out: session timeout","-1"
"2025-04-22T16:38:31.792Z","10.252.1.3","dns,error cache full, not storing","-1"
"2025-04-22T16:38:31.799Z","10.252.1.3","dns,error cache full, not storing [ignoring repeated messages]","-1"
"2025-04-22T16:38:32.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
